Order ID,Order Date,Ship Date,Customer_ID,Product_ID,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Sales Channel,Order Priority,Days_To_Ship
371427857,19-10-13,16-11-13,CUST-Australia and Oceania-Samoa ,PROD-Meat,2612,421.89,364.69,1101976.68,952570.28,149406.4,Online,C,28
152807223,28-02-14,04-03-14,CUST-Europe-Malta,PROD-Office Supplies,7908,651.21,524.96,5149768.68,4151383.68,998385,Online,L,4
681655156,02-11-11,13-12-11,CUST-Asia-Brunei,PROD-Cosmetics,5763,437.2,263.33,2519583.6,1517570.79,1002012.81,Online,M,41
464270484,19-10-14,31-10-14,CUST-Middle East and North Africa-Azerbaijan,PROD-Household,6808,668.27,502.54,4549582.16,3421292.32,1128289.84,Offline,L,12
327264535,11-12-16,16-12-16,CUST-Middle East and North Africa-Iraq,PROD-Fruits,3703,9.33,6.92,34548.99,25624.76,8924.23,Offline,H,5
267561137,07-01-17,22-02-17,CUST-Sub-Saharan Africa-Guinea,PROD-Meat,6141,421.89,364.69,2590826.49,2239561.29,351265.2,Online,L,46
802396619,01-11-14,24-11-14,CUST-Europe-Vatican City,PROD-Clothes,5845,109.28,35.84,638741.6,209484.8,429256.8,Online,L,23
719319808,21-01-15,02-02-15,CUST-Europe-Monaco,PROD-Office Supplies,1571,651.21,524.96,1023050.91,824712.16,198338.75,Offline,H,12
226192033,01-11-15,06-11-15,CUST-Europe-Germany,PROD-Personal Care,4104,81.73,56.67,335419.92,232573.68,102846.24,Online,L,5
501187121,08-08-12,08-09-12,CUST-Central America and the Caribbean-Costa Rica,PROD-Household,1262,668.27,502.54,843356.74,634205.48,209151.26,Online,H,31
542791402,03-01-17,02-02-17,CUST-Middle East and North Africa-Qatar,PROD-Meat,2893,421.89,364.69,1220527.77,1055048.17,165479.6,Offline,L,30
319803702,03-04-15,07-05-15,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Vegetables,5877,154.06,90.93,905410.62,534395.61,371015.01,Offline,C,34
321335351,29-04-17,03-06-17,CUST-Australia and Oceania-Fiji,PROD-Beverages,9126,47.45,31.79,433028.7,290115.54,142913.16,Offline,L,35
206810176,07-05-15,23-05-15,CUST-Middle East and North Africa-Somalia,PROD-Cosmetics,8582,437.2,263.33,3752050.4,2259898.06,1492152.34,Online,H,16
155964505,26-01-10,16-02-10,CUST-Europe-United Kingdom,PROD-Snacks,2218,152.58,97.44,338422.44,216121.92,122300.52,Online,M,21
418847167,07-09-14,12-10-14,CUST-Sub-Saharan Africa-South Africa,PROD-Clothes,5039,109.28,35.84,550661.92,180597.76,370064.16,Offline,H,35
865819489,21-02-13,23-02-13,CUST-Europe-Belarus,PROD-Vegetables,4082,154.06,90.93,628872.92,371176.26,257696.66,Online,C,2
537555301,19-12-16,28-12-16,CUST-Middle East and North Africa-Iraq,PROD-Fruits,3414,9.33,6.92,31852.62,23624.88,8227.74,Online,M,9
795040929,13-01-16,16-01-16,CUST-Sub-Saharan Africa-Mali,PROD-Beverages,9133,47.45,31.79,433360.85,290338.07,143022.78,Online,C,3
369575202,21-08-12,12-09-12,CUST-Sub-Saharan Africa-Rwanda,PROD-Snacks,4370,152.58,97.44,666774.6,425812.8,240961.8,Offline,C,22
312769448,21-02-10,07-03-10,CUST-Sub-Saharan Africa-Senegal,PROD-Cereal,4285,205.7,117.11,881424.5,501816.35,379608.15,Offline,M,14
846547496,03-10-16,22-10-16,CUST-Sub-Saharan Africa-Liberia,PROD-Cosmetics,1071,437.2,263.33,468241.2,282026.43,186214.77,Online,M,19
913145673,20-06-11,26-07-11,CUST-Europe-Slovenia,PROD-Beverages,8952,47.45,31.79,424772.4,284584.08,140188.32,Online,M,36
425112807,24-12-15,29-12-15,CUST-Middle East and North Africa-Kuwait,PROD-Clothes,9181,109.28,35.84,1003299.68,329047.04,674252.64,Online,H,5
715310227,11-03-15,11-04-15,CUST-Asia-China,PROD-Office Supplies,5047,651.21,524.96,3286656.87,2649473.12,637183.75,Online,M,31
486911761,01-01-14,03-01-14,CUST-Europe-Slovakia,PROD-Baby Food,6865,255.28,159.42,1752497.2,1094418.3,658078.9,Offline,L,2
763403737,22-10-10,16-11-10,CUST-Australia and Oceania-Tuvalu,PROD-Cosmetics,6985,437.2,263.33,3053842,1839360.05,1214481.95,Offline,C,25
838584983,03-06-16,15-07-16,CUST-Europe-Estonia,PROD-Snacks,4787,152.58,97.44,730400.46,466445.28,263955.18,Online,C,42
526566827,06-06-12,13-06-12,CUST-Middle East and North Africa-Lebanon,PROD-Personal Care,1680,81.73,56.67,137306.4,95205.6,42100.8,Online,L,7
611773097,28-07-15,14-08-15,CUST-Sub-Saharan Africa-Botswana,PROD-Cereal,6109,205.7,117.11,1256621.3,715424.99,541196.31,Offline,L,17
598940122,06-05-13,04-06-13,CUST-Sub-Saharan Africa-Chad,PROD-Clothes,8547,109.28,35.84,934016.16,306324.48,627691.68,Online,H,29
963116729,04-04-13,12-05-13,CUST-Sub-Saharan Africa-Benin,PROD-Fruits,6497,9.33,6.92,60617.01,44959.24,15657.77,Offline,M,38
899664247,20-04-16,23-04-16,CUST-Sub-Saharan Africa-Malawi,PROD-Household,9498,668.27,502.54,6347228.46,4773124.92,1574103.54,Offline,L,3
574256503,05-03-13,27-03-13,CUST-Sub-Saharan Africa-Ethiopia,PROD-Personal Care,4115,81.73,56.67,336318.95,233197.05,103121.9,Online,H,22
672879827,18-10-10,23-10-10,CUST-Asia-Japan,PROD-Baby Food,8948,255.28,159.42,2284245.44,1426490.16,857755.28,Online,L,5
151833045,07-05-13,09-05-13,CUST-Central America and the Caribbean-El Salvador,PROD-Cosmetics,9627,437.2,263.33,4208924.4,2535077.91,1673846.49,Offline,H,2
287727487,10-12-10,05-01-11,CUST-Middle East and North Africa-Pakistan,PROD-Baby Food,3812,255.28,159.42,973127.36,607709.04,365418.32,Online,C,26
627486979,06-09-13,30-09-13,CUST-Asia-Thailand,PROD-Clothes,6196,109.28,35.84,677098.88,222064.64,455034.24,Offline,M,24
338347852,09-01-10,22-01-10,CUST-Europe-Liechtenstein,PROD-Baby Food,3503,255.28,159.42,894245.84,558448.26,335797.58,Online,C,13
457858932,26-12-15,08-02-16,CUST-Europe-Vatican City,PROD-Snacks,9487,152.58,97.44,1447526.46,924413.28,523113.18,Offline,C,44
743881547,16-10-10,18-11-10,CUST-Sub-Saharan Africa-South Sudan,PROD-Snacks,9935,152.58,97.44,1515882.3,968066.4,547815.9,Offline,L,33
124589526,19-05-16,20-06-16,CUST-Middle East and North Africa-Oman,PROD-Clothes,7664,109.28,35.84,837521.92,274677.76,562844.16,Offline,H,32
748469197,26-04-10,05-05-10,CUST-Middle East and North Africa-Kuwait,PROD-Cereal,7523,205.7,117.11,1547481.1,881018.53,666462.57,Offline,M,9
334319388,19-11-12,08-12-12,CUST-Sub-Saharan Africa-South Africa,PROD-Meat,1391,421.89,364.69,586848.99,507283.79,79565.2,Offline,H,19
721251428,20-02-15,24-03-15,CUST-Middle East and North Africa-Egypt,PROD-Fruits,3180,9.33,6.92,29669.4,22005.6,7663.8,Online,H,32
218689143,26-12-12,28-12-12,CUST-Europe-Macedonia,PROD-Beverages,3832,47.45,31.79,181828.4,121819.28,60009.12,Offline,L,2
356368863,20-12-10,21-12-10,CUST-Sub-Saharan Africa-Niger,PROD-Meat,6321,421.89,364.69,2666766.69,2305205.49,361561.2,Online,L,1
934339416,29-11-10,05-01-11,CUST-Asia-India,PROD-Office Supplies,651,651.21,524.96,423937.71,341748.96,82188.75,Online,H,37
472962129,14-09-15,15-10-15,CUST-Europe-Spain,PROD-Personal Care,8859,81.73,56.67,724046.07,502039.53,222006.54,Online,H,31
262910830,12-05-10,25-06-10,CUST-Asia-Uzbekistan,PROD-Vegetables,12,154.06,90.93,1848.72,1091.16,757.56,Online,C,44
315171849,08-04-11,25-05-11,CUST-Sub-Saharan Africa-Republic of the Congo,PROD-Vegetables,5209,154.06,90.93,802498.54,473654.37,328844.17,Online,H,47
711044013,04-12-16,07-12-16,CUST-Europe-Luxembourg,PROD-Household,2579,668.27,502.54,1723468.33,1296050.66,427417.67,Offline,C,3
252138650,09-10-11,16-11-11,CUST-Europe-Armenia,PROD-Baby Food,2284,255.28,159.42,583059.52,364115.28,218944.24,Offline,L,38
510379588,16-05-15,29-05-15,CUST-Sub-Saharan Africa-Kenya,PROD-Fruits,1517,9.33,6.92,14153.61,10497.64,3655.97,Offline,C,13
878003156,02-07-10,06-07-10,CUST-Middle East and North Africa-Tunisia ,PROD-Beverages,9500,47.45,31.79,450775,302005,148770,Offline,C,4
817558181,28-01-15,25-02-15,CUST-Europe-Malta,PROD-Personal Care,2489,81.73,56.67,203425.97,141051.63,62374.34,Online,M,28
311905992,17-03-10,28-03-10,CUST-Australia and Oceania-Australia,PROD-Clothes,8769,109.28,35.84,958276.32,314280.96,643995.36,Online,C,11
314220416,28-02-12,18-03-12,CUST-Sub-Saharan Africa-The Gambia,PROD-Baby Food,3659,255.28,159.42,934069.52,583317.78,350751.74,Online,L,19
497987782,15-07-15,17-08-15,CUST-Sub-Saharan Africa-Rwanda,PROD-Office Supplies,4506,651.21,524.96,2934352.26,2365469.76,568882.5,Offline,L,33
607006919,21-03-12,08-04-12,CUST-Europe-Russia,PROD-Office Supplies,5691,651.21,524.96,3706036.11,2987547.36,718488.75,Offline,L,18
905389153,21-04-10,28-04-10,CUST-Sub-Saharan Africa-Mozambique,PROD-Cereal,3625,205.7,117.11,745662.5,424523.75,321138.75,Offline,C,7
827558314,01-03-15,21-03-15,CUST-Europe-San Marino,PROD-Household,1750,668.27,502.54,1169472.5,879445,290027.5,Offline,H,20
328250730,07-07-10,14-08-10,CUST-Sub-Saharan Africa-Uganda,PROD-Baby Food,5540,255.28,159.42,1414251.2,883186.8,531064.4,Offline,C,38
332515227,23-03-15,23-04-15,CUST-Australia and Oceania-New Zealand,PROD-Fruits,7500,9.33,6.92,69975,51900,18075,Online,L,31
485713136,08-05-11,13-06-11,CUST-Europe-Kosovo,PROD-Cereal,2165,205.7,117.11,445340.5,253543.15,191797.35,Online,M,36
503518283,05-02-16,27-02-16,CUST-Europe-Estonia,PROD-Meat,1104,421.89,364.69,465766.56,402617.76,63148.8,Online,L,22
621916997,12-06-17,10-07-17,CUST-Sub-Saharan Africa-Niger,PROD-Baby Food,7915,255.28,159.42,2020541.2,1261809.3,758731.9,Online,C,28
247208106,21-10-15,15-11-15,CUST-Europe-Belarus,PROD-Office Supplies,3227,651.21,524.96,2101454.67,1694045.92,407408.75,Online,L,25
206002938,18-08-12,20-08-12,CUST-Asia-Indonesia,PROD-Cosmetics,9702,437.2,263.33,4241714.4,2554827.66,1686886.74,Online,C,2
495225322,02-04-14,07-05-14,CUST-Sub-Saharan Africa-Gabon,PROD-Clothes,7033,109.28,35.84,768566.24,252062.72,516503.52,Online,C,35
732111585,25-11-12,06-12-12,CUST-Asia-Japan,PROD-Personal Care,6942,81.73,56.67,567369.66,393403.14,173966.52,Online,M,11
604210555,01-04-13,09-04-13,CUST-Sub-Saharan Africa-Swaziland,PROD-Cereal,8185,205.7,117.11,1683654.5,958545.35,725109.15,Offline,L,8
319383561,10-06-13,26-06-13,CUST-Middle East and North Africa-Azerbaijan,PROD-Vegetables,1548,154.06,90.93,238484.88,140759.64,97725.24,Online,C,16
155804431,28-06-16,13-07-16,CUST-Asia-Tajikistan,PROD-Household,4848,668.27,502.54,3239772.96,2436313.92,803459.04,Online,H,15
911959493,27-04-11,11-06-11,CUST-Australia and Oceania-Fiji,PROD-Baby Food,7934,255.28,159.42,2025391.52,1264838.28,760553.24,Online,M,45
756647574,04-06-14,12-07-14,CUST-Asia-Uzbekistan,PROD-Meat,7687,421.89,364.69,3243068.43,2803372.03,439696.4,Online,M,38
178980004,26-01-13,02-03-13,CUST-Middle East and North Africa-Egypt,PROD-Beverages,3015,47.45,31.79,143061.75,95846.85,47214.9,Online,C,35
638380610,13-07-14,02-08-14,CUST-Sub-Saharan Africa-Senegal,PROD-Vegetables,9864,154.06,90.93,1519647.84,896933.52,622714.32,Offline,H,20
514585721,26-12-11,02-02-12,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Office Supplies,6205,651.21,524.96,4040758.05,3257376.8,783381.25,Offline,M,38
957644164,16-01-11,06-02-11,CUST-Europe-Poland,PROD-Snacks,7044,152.58,97.44,1074773.52,686367.36,388406.16,Online,H,21
937917268,23-10-10,08-11-10,CUST-Europe-Russia,PROD-Cosmetics,9417,437.2,263.33,4117112.4,2479778.61,1637333.79,Offline,L,16
396078860,27-03-15,05-04-15,CUST-Europe-Germany,PROD-Cosmetics,7391,437.2,263.33,3231345.2,1946272.03,1285073.17,Online,M,9
693115270,11-03-14,28-04-14,CUST-Europe-Kosovo,PROD-Baby Food,7066,255.28,159.42,1803808.48,1126461.72,677346.76,Offline,C,48
560325324,19-07-17,05-08-17,CUST-Middle East and North Africa-Syria,PROD-Vegetables,1570,154.06,90.93,241874.2,142760.1,99114.1,Online,L,17
149320352,09-07-13,27-07-13,CUST-Europe-San Marino,PROD-Vegetables,6065,154.06,90.93,934373.9,551490.45,382883.45,Online,M,18
582024180,27-04-10,06-06-10,CUST-Asia-Japan,PROD-Fruits,2744,9.33,6.92,25601.52,18988.48,6613.04,Online,M,40
800673139,24-03-17,24-04-17,CUST-Sub-Saharan Africa-Guinea-Bissau,PROD-Cosmetics,5829,437.2,263.33,2548438.8,1534950.57,1013488.23,Offline,L,31
717816054,03-07-10,05-08-10,CUST-Sub-Saharan Africa-Zimbabwe,PROD-Fruits,6577,9.33,6.92,61363.41,45512.84,15850.57,Offline,M,33
766314256,01-12-12,19-01-13,CUST-Central America and the Caribbean-Dominica,PROD-Office Supplies,8272,651.21,524.96,5386809.12,4342469.12,1044340,Online,C,49
549341571,23-03-14,10-04-14,CUST-Europe-Belgium,PROD-Clothes,1233,109.28,35.84,134742.24,44190.72,90551.52,Online,M,18
190384328,23-10-12,09-12-12,CUST-Europe-Portugal,PROD-Beverages,7808,47.45,31.79,370489.6,248216.32,122273.28,Online,C,47
783241355,03-12-11,30-12-11,CUST-Sub-Saharan Africa-South Africa,PROD-Clothes,7377,109.28,35.84,806158.56,264391.68,541766.88,Online,H,27
342023980,13-11-15,27-11-15,CUST-Middle East and North Africa-Libya,PROD-Beverages,1351,47.45,31.79,64104.95,42948.29,21156.66,Online,M,14
551156032,01-02-11,05-02-11,CUST-North America-United States of America,PROD-Baby Food,8173,255.28,159.42,2086403.44,1302939.66,783463.78,Offline,L,4
915373837,18-05-15,20-05-15,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Personal Care,8315,81.73,56.67,679584.95,471211.05,208373.9,Offline,L,2
109726226,09-07-13,15-07-13,CUST-Europe-Ukraine,PROD-Cereal,9283,205.7,117.11,1909513.1,1087132.13,822380.97,Online,H,6
929574525,01-02-14,26-02-14,CUST-Sub-Saharan Africa-Ethiopia,PROD-Snacks,614,152.58,97.44,93684.12,59828.16,33855.96,Online,L,25
840592563,08-05-15,12-05-15,CUST-Middle East and North Africa-Kuwait,PROD-Fruits,8874,9.33,6.92,82794.42,61408.08,21386.34,Online,C,4
528766667,23-08-16,29-08-16,CUST-Europe-Kosovo,PROD-Vegetables,2662,154.06,90.93,410107.72,242055.66,168052.06,Offline,L,6
750395667,03-08-14,02-09-14,CUST-Middle East and North Africa-United Arab Emirates,PROD-Meat,7608,421.89,364.69,3209739.12,2774561.52,435177.6,Offline,C,30
982090890,09-06-14,16-07-14,CUST-Central America and the Caribbean-Haiti,PROD-Meat,1373,421.89,364.69,579254.97,500719.37,78535.6,Offline,H,37
770776164,25-02-11,24-03-11,CUST-Central America and the Caribbean-Saint Kitts and Nevis ,PROD-Personal Care,8650,81.73,56.67,706964.5,490195.5,216769,Online,M,27
183687818,25-11-15,10-12-15,CUST-Europe-Netherlands,PROD-Meat,6162,421.89,364.69,2599686.18,2247219.78,352466.4,Offline,M,15
258374679,01-06-14,04-06-14,CUST-Europe-Switzerland,PROD-Cosmetics,7664,437.2,263.33,3350700.8,2018161.12,1332539.68,Offline,H,3
752698075,17-03-16,24-03-16,CUST-Middle East and North Africa-Libya,PROD-Cosmetics,8942,437.2,263.33,3909442.4,2354696.86,1554745.54,Offline,L,7
594831836,06-12-12,05-01-13,CUST-Europe-Belarus,PROD-Vegetables,2814,154.06,90.93,433524.84,255877.02,177647.82,Offline,C,30
133262288,09-06-12,17-07-12,CUST-Europe-Monaco,PROD-Cosmetics,4127,437.2,263.33,1804324.4,1086762.91,717561.49,Offline,L,38
686788260,16-04-12,24-05-12,CUST-Sub-Saharan Africa-Botswana,PROD-Fruits,4763,9.33,6.92,44438.79,32959.96,11478.83,Offline,M,38
494521081,14-02-11,01-04-11,CUST-Australia and Oceania-Kiribati,PROD-Beverages,8632,47.45,31.79,409588.4,274411.28,135177.12,Online,H,46
565884578,28-05-12,18-06-12,CUST-Central America and the Caribbean-Barbados,PROD-Household,6677,668.27,502.54,4462038.79,3355459.58,1106579.21,Online,L,21
630615079,12-02-13,16-03-13,CUST-Sub-Saharan Africa-Ghana,PROD-Personal Care,1870,81.73,56.67,152835.1,105972.9,46862.2,Offline,M,32
488761413,30-01-15,09-03-15,CUST-Middle East and North Africa-Afghanistan,PROD-Cereal,4218,205.7,117.11,867642.6,493969.98,373672.62,Offline,L,38
460684907,10-08-13,19-08-13,CUST-Middle East and North Africa-Morocco,PROD-Cereal,5756,205.7,117.11,1184009.2,674085.16,509924.04,Online,L,9
937059390,09-06-16,16-06-16,CUST-Sub-Saharan Africa-Sao Tome and Principe,PROD-Clothes,5552,109.28,35.84,606722.56,198983.68,407738.88,Online,M,7
128871190,26-03-17,30-03-17,CUST-Sub-Saharan Africa-Niger,PROD-Baby Food,4704,255.28,159.42,1200837.12,749911.68,450925.44,Offline,L,4
817419135,01-07-14,13-07-14,CUST-Europe-Finland,PROD-Snacks,1342,152.58,97.44,204762.36,130764.48,73997.88,Online,M,12
904314553,21-05-15,27-05-15,CUST-Europe-Monaco,PROD-Snacks,5627,152.58,97.44,858567.66,548294.88,310272.78,Online,M,6
161481273,29-09-16,16-11-16,CUST-Central America and the Caribbean-The Bahamas,PROD-Beverages,4752,47.45,31.79,225482.4,151066.08,74416.32,Online,L,48
681155622,30-06-16,14-07-16,CUST-Asia-Kyrgyzstan,PROD-Household,7940,668.27,502.54,5306063.8,3990167.6,1315896.2,Online,L,14
125886428,30-05-17,19-06-17,CUST-Sub-Saharan Africa-Botswana,PROD-Household,1446,668.27,502.54,966318.42,726672.84,239645.58,Offline,M,20
278535020,30-09-15,13-11-15,CUST-Asia-Cambodia,PROD-Office Supplies,3557,651.21,524.96,2316353.97,1867282.72,449071.25,Online,H,44
292275226,13-08-12,02-10-12,CUST-Asia-Singapore,PROD-Vegetables,9589,154.06,90.93,1477281.34,871927.77,605353.57,Offline,H,50
740593373,15-03-10,02-04-10,CUST-Sub-Saharan Africa-Rwanda,PROD-Clothes,6892,109.28,35.84,753157.76,247009.28,506148.48,Offline,M,18
467288291,13-07-15,31-07-15,CUST-North America-Greenland,PROD-Beverages,9844,47.45,31.79,467097.8,312940.76,154157.04,Online,L,18
636471307,23-12-13,21-01-14,CUST-Europe-Germany,PROD-Baby Food,4858,255.28,159.42,1240150.24,774462.36,465687.88,Offline,H,29
682566249,01-12-10,21-12-10,CUST-Sub-Saharan Africa-Swaziland,PROD-Fruits,5376,9.33,6.92,50158.08,37201.92,12956.16,Offline,C,20
560309445,13-10-12,07-11-12,CUST-Central America and the Caribbean-El Salvador,PROD-Office Supplies,6871,651.21,524.96,4474463.91,3607000.16,867463.75,Online,L,25
294749724,22-09-15,06-10-15,CUST-Europe-Finland,PROD-Clothes,1848,109.28,35.84,201949.44,66232.32,135717.12,Offline,H,14
431248414,10-12-16,31-12-16,CUST-Sub-Saharan Africa-Sierra Leone,PROD-Beverages,4844,47.45,31.79,229847.8,153990.76,75857.04,Online,M,21
685479342,07-12-10,25-12-10,CUST-Europe-Croatia,PROD-Clothes,7425,109.28,35.84,811404,266112,545292,Online,C,18
393428838,16-12-15,28-01-16,CUST-Sub-Saharan Africa-Democratic Republic of the Congo,PROD-Baby Food,3191,255.28,159.42,814598.48,508709.22,305889.26,Offline,C,43
761395728,12-04-17,28-04-17,CUST-Europe-Slovenia,PROD-Vegetables,2771,154.06,90.93,426900.26,251967.03,174933.23,Online,H,16
815991342,12-05-16,08-06-16,CUST-Australia and Oceania-Nauru,PROD-Fruits,8826,9.33,6.92,82346.58,61075.92,21270.66,Offline,L,27
554139506,16-12-11,17-12-11,CUST-Sub-Saharan Africa-Madagascar,PROD-Fruits,1049,9.33,6.92,9787.17,7259.08,2528.09,Offline,M,1
493076550,11-06-11,08-07-11,CUST-Central America and the Caribbean-Honduras,PROD-Household,1163,668.27,502.54,777198.01,584454.02,192743.99,Online,L,27
320351302,30-11-11,01-01-12,CUST-Europe-Liechtenstein,PROD-Baby Food,7924,255.28,159.42,2022838.72,1263244.08,759594.64,Offline,M,32
243825089,11-07-11,16-07-11,CUST-Asia-Cambodia,PROD-Fruits,2117,9.33,6.92,19751.61,14649.64,5101.97,Online,M,5
541671741,11-04-13,08-05-13,CUST-Sub-Saharan Africa-Djibouti,PROD-Snacks,1560,152.58,97.44,238024.8,152006.4,86018.4,Offline,M,27
212377583,04-09-13,12-10-13,CUST-Sub-Saharan Africa-Central African Republic,PROD-Household,6101,668.27,502.54,4077115.27,3065996.54,1011118.73,Online,M,38
124741446,24-01-14,12-02-14,CUST-Europe-Romania,PROD-Snacks,2621,152.58,97.44,399912.18,255390.24,144521.94,Online,H,19
767874658,11-11-16,24-11-16,CUST-Europe-Russia,PROD-Cosmetics,30,437.2,263.33,13116,7899.9,5216.1,Offline,M,13
901201045,10-03-14,13-03-14,CUST-North America-Canada,PROD-Clothes,4271,109.28,35.84,466734.88,153072.64,313662.24,Online,L,3
704456937,16-05-14,18-06-14,CUST-Europe-Iceland,PROD-Cereal,3317,205.7,117.11,682306.9,388453.87,293853.03,Online,L,33
427691161,13-06-15,19-07-15,CUST-Asia-Singapore,PROD-Cereal,2174,205.7,117.11,447191.8,254597.14,192594.66,Online,M,36
841265046,10-07-16,19-07-16,CUST-Sub-Saharan Africa-Republic of the Congo,PROD-Fruits,7877,9.33,6.92,73492.41,54508.84,18983.57,Online,C,9
985852420,22-12-13,29-01-14,CUST-Central America and the Caribbean-Grenada,PROD-Fruits,4494,9.33,6.92,41929.02,31098.48,10830.54,Online,M,38
422439610,26-10-12,14-11-12,CUST-Asia-Kazakhstan,PROD-Vegetables,8123,154.06,90.93,1251429.38,738624.39,512804.99,Online,C,19
582325446,10-05-15,19-06-15,CUST-Sub-Saharan Africa-Comoros,PROD-Cereal,1895,205.7,117.11,389801.5,221923.45,167878.05,Offline,C,40
717121255,15-05-17,15-05-17,CUST-Middle East and North Africa-Azerbaijan,PROD-Household,970,668.27,502.54,648221.9,487463.8,160758.1,Offline,L,0
148750865,06-12-11,13-01-12,CUST-Europe-France,PROD-Meat,7541,421.89,364.69,3181472.49,2750127.29,431345.2,Online,L,38
519450604,20-11-15,24-11-15,CUST-Asia-Taiwan,PROD-Meat,5832,421.89,364.69,2460462.48,2126872.08,333590.4,Offline,H,4
841769301,27-01-13,07-03-13,CUST-Sub-Saharan Africa-Cape Verde,PROD-Beverages,7097,47.45,31.79,336752.65,225613.63,111139.02,Offline,H,39
648568284,13-02-11,30-03-11,CUST-Middle East and North Africa-Morocco,PROD-Household,4623,668.27,502.54,3089412.21,2323242.42,766169.79,Online,L,45
443021380,01-12-14,13-12-14,CUST-Middle East and North Africa-Iran,PROD-Clothes,8726,109.28,35.84,953577.28,312739.84,640837.44,Online,L,12
348614919,15-04-15,02-06-15,CUST-Australia and Oceania-Vanuatu,PROD-Snacks,1756,152.58,97.44,267930.48,171104.64,96825.84,Online,H,48
559147727,21-06-15,01-08-15,CUST-Europe-Romania,PROD-Beverages,3093,47.45,31.79,146762.85,98326.47,48436.38,Offline,C,41
888731133,15-03-12,15-03-12,CUST-Europe-Albania,PROD-Office Supplies,4147,651.21,524.96,2700567.87,2177009.12,523558.75,Online,H,0
